main_sound,level,hanja,meaning
첨,3급,尖,뾰족할
첨,3급,添,더할
첨,2급,瞻,볼
첨,1급,籤,제비(점대)
첨,1급,僉,다
첨,1급,諂,아첨할
첨,특급Ⅱ,詹,이를(至)
첨,특급Ⅱ,沾,젖을
첨,특급Ⅱ,甛,달甘
첨,특급Ⅱ,簽,이름둘
첨,특급,襜,수레휘장
첨,특급,餂,핥을
첨,특급,覘,엿볼
첨,특급,忝,욕될
첩,3급,妾,첩
첩,2급,諜,염탐할
첩,1급,帖,문서
첩,1급,貼,붙일
첩,1급,疊,거듭
첩,1급,牒,편지
첩,1급,捷,빠를
첩,특급Ⅱ,睫,속눈썹
첩,특급Ⅱ,輒,문득
첩,특급Ⅱ,堞,성가퀴
청,8급,靑,푸를
청,6급Ⅱ,淸,맑을
청,4급Ⅱ,請,청할
청,4급,聽,들을
청,4급,廳,관청
청,3급,晴,갤
청,특급Ⅱ,菁,순무
청,특급Ⅱ,鯖,청어
체,6급Ⅱ,體,몸
체,3급Ⅱ,滯,막힐
체,3급,遞,갈릴
체,3급,逮,잡을
체,3급,替,바꿀
체,2급,締,맺을
체,1급,涕,눈물
체,1급,諦,살필
체,특급Ⅱ,剃,머리깎을
체,특급,疐,꼭지
체,특급,彘,돼지
체,특급,棣,산앵두나무
체,특급,嚔,재채기할
체,특급,掣,끌
체,특급,杕,나무우뚝설
체,특급,禘,큰제사
체,특급,蝃,무지개
체,특급,遆,갈마들
체,특급,髢,딴머리
체,특급,揥,빗치개
초,7급,草,풀
초,5급,初,처음
초,4급,招,부를
초,3급Ⅱ,超,뛰어넘을
초,3급Ⅱ,肖,닮을
초,3급Ⅱ,礎,주춧돌
초,3급,抄,뽑을
초,3급,秒,분초
초,2급,哨,망볼
초,2급,焦,탈燥
초,2급,楚,초나라
초,1급,貂,담비
초,1급,礁,암초
초,1급,硝,화약
초,1급,憔,파리할
초,1급,醋,초
초,1급,蕉,파초
초,1급,樵,나무할
초,1급,梢,나무끝
초,1급,稍,점점
초,1급,炒,볶을
초,특급Ⅱ,酢,초
초,특급Ⅱ,椒,산초나무
초,특급Ⅱ,苕,완두
초,특급Ⅱ,艸,풀
초,특급Ⅱ,醮,초례
초,특급Ⅱ,剿,끊을
초,특급,誚,꾸짖을
초,특급,勦,노곤할
초,특급,悄,근심할
초,특급,譙,꾸짖을
촉,3급Ⅱ,觸,닿을
촉,3급Ⅱ,促,재촉할
촉,3급,燭,촛불
촉,2급,蜀,나라이름
촉,1급,囑,부탁할
촉,특급Ⅱ,矗,우뚝솟을
촉,특급,蠋,뽕나무벌레
촉,특급,躅,자취
촌,8급,寸,마디
촌,7급,村,마을
촌,1급,忖,헤아릴
촌,특급Ⅱ,邨,마을村
총,4급Ⅱ,總,다皆
총,4급Ⅱ,銃,총
총,3급,聰,귀밝을
총,1급,叢,떨기
총,1급,塚,무덤
총,1급,寵,사랑할
총,특급Ⅱ,蔥,파
총,특급Ⅱ,摠,거느릴
총,특급Ⅱ,憁,실심할
총,특급Ⅱ,悤,바쁠
총,특급,冢,클
총,특급,潨,물모일
촬,1급,撮,모을
최,5급,最,가장
최,3급Ⅱ,催,재촉할
최,2급,崔,성(姓)
최,특급,摧,꺾을
최,특급,嘬,물(齧)
최,특급,凗,눈서리쌓일
추,7급,秋,가을
추,4급,推,밀
추,3급Ⅱ,追,쫓을
추,3급,醜,추할
추,3급,抽,뽑을
추,2급,趨,달아날
추,2급,鄒,추나라
추,2급,楸,가래
추,1급,槌,칠擊
추,1급,樞,지도리
추,1급,芻,꼴
추,1급,墜,떨어질
추,1급,鰍,미꾸라지
추,1급,鎚,쇠망치
추,1급,酋,우두머리
추,1급,錐,송곳
추,1급,錘,저울추
추,1급,椎,쇠몽치
추,특급Ⅱ,皺,주름질
추,특급Ⅱ,萩,다북쑥
추,특급Ⅱ,湫,늪
추,특급Ⅱ,諏,가릴
추,특급Ⅱ,雛,새새끼
추,특급Ⅱ,騶,마부
추,특급,瘳,병나을
추,특급,鄹,나라이름
추,특급,萑,익모초
추,특급,緅,아청빛
추,특급,棸,나무이름
추,특급,麤,거칠
추,특급,鶖,무수리
추,특급,鵻,비둘기
추,특급,甃,우물벽돌
추,특급,縐,주름
추,특급,騅,푸르고흰얼룩말
추,특급,蝤,나무굼벵이
축,5급,祝,빌
축,4급Ⅱ,築,쌓을
축,4급Ⅱ,蓄,모을
축,4급,縮,줄일
축,3급Ⅱ,畜,짐승
축,3급,逐,쫓을
축,3급,丑,소
축,2급,蹴,찰
축,2급,軸,굴대
축,특급Ⅱ,蹙,찡그릴
축,특급Ⅱ,筑,악기이름
축,특급Ⅱ,竺,천축
축,특급,蓫,참소리쟁이
축,특급,柷,악기이름
축,특급,蹜,종종걸음칠
축,특급,妯,동서
축,특급,顣,찡그릴
축,특급,踧,삼갈
춘,7급,春,봄
춘,2급,椿,참죽나무
춘,특급Ⅱ,瑃,옥이름
춘,특급,賰,넉넉할
춘,특급,杶,참죽나무
출,7급,出,날生
출,1급,黜,내칠
출,특급Ⅱ,朮,삽주
출,특급,怵,두려울
충,5급Ⅱ,充,채울
충,4급Ⅱ,忠,충성
충,4급Ⅱ,蟲,벌레
충,3급Ⅱ,衝,찌를
충,2급,衷,속마음
충,2급,沖,화(和)할
충,특급,忡,근심할
충,특급,珫,귀막이
충,특급,虫,벌레
췌,1급,贅,혹
췌,1급,悴,파리할
췌,1급,膵,췌장
췌,1급,萃,모을
췌,특급,揣,헤아릴
췌,특급,惴,두려워할
췌,특급,瘁,병들
취,4급Ⅱ,取,가질
취,4급,就,나아갈
취,4급,趣,뜻
취,3급Ⅱ,吹,불
취,3급Ⅱ,醉,취할
취,3급,臭,냄새
취,2급,炊,불땔
취,2급,聚,모을
취,1급,娶,장가들
취,1급,翠,푸를
취,1급,脆,연할
취,특급Ⅱ,鷲,독수리
취,특급Ⅱ,嘴,부리
취,특급Ⅱ,驟,빠를
취,특급,毳,솜털
측,4급Ⅱ,測,헤아릴
측,3급Ⅱ,側,곁
측,1급,惻,슬플
측,특급Ⅱ,厠,뒷간
측,특급Ⅱ,仄,기울
측,특급,昃,해기울
측,특급,廁,뒷간
층,4급,層,층層階
치,5급,致,이를
치,4급Ⅱ,治,다스릴
치,4급Ⅱ,置,둘措
치,4급Ⅱ,齒,이
치,3급Ⅱ,値,값
치,3급Ⅱ,恥,부끄러울
치,3급Ⅱ,稚,어릴
치,2급,峙,언덕
치,2급,雉,꿩
치,1급,幟,기(旗)
치,1급,嗤,비웃을
치,1급,痔,치질
치,1급,侈,사치할
치,1급,熾,성할
치,1급,癡,어리석을
치,1급,緻,빽빽할
치,1급,馳,달릴
치,특급Ⅱ,輜,짐수레
치,특급Ⅱ,痴,어리석을癡
치,특급Ⅱ,穉,어릴
치,특급Ⅱ,蚩,어리석을
치,특급Ⅱ,淄,강이름
치,특급Ⅱ,緇,검을
치,특급Ⅱ,梔,치자나무
치,특급,褫,옷벗길
치,특급,懫,성낼
치,특급,庤,쌓을
치,특급,寘,둘
치,특급,懥,성낼
치,특급,鴟,솔개
치,특급,觶,술잔
치,특급,菑,묵정밭
치,특급,哆,입벌릴
치,특급,絺,가는칡베
칙,5급,則,법칙
칙,1급,勅,칙서
칙,특급Ⅱ,飭,신칙할
친,6급,親,친할
칠,8급,七,일곱
칠,3급Ⅱ,漆,옻
칠,특급Ⅱ,柒,옻漆
침,4급Ⅱ,侵,침노할
침,4급,寢,잘
침,4급,針,바늘
침,3급Ⅱ,浸,잠길
침,3급Ⅱ,沈,잠길
침,3급,枕,베개
침,1급,鍼,침(鍼)
침,1급,砧,다듬잇돌
침,특급Ⅱ,琛,보배
침,특급,忱,정성
침,특급,綅,붉은실
침,특급,寑,잘
침,특급,駸,말달릴
칩,1급,蟄,숨을
칩,특급,縶,말맬
칭,4급,稱,일컬을
칭,1급,秤,저울
쾌,4급Ⅱ,快,쾌할
쾌,특급,夬,괘이름
쾌,특급,噲,목구멍
타,5급,他,다를
타,5급,打,칠
타,3급,妥,온당할
타,3급,墮,떨어질
타,1급,駝,낙타
타,1급,楕,길고둥글
타,1급,惰,게으를
타,1급,唾,침涎
타,1급,陀,비탈질
타,1급,舵,키正船木
타,특급Ⅱ,朶,꽃송이
타,특급Ⅱ,馱,짐실을
타,특급Ⅱ,拖,끌
타,특급Ⅱ,咤,꾸짖을
타,특급,紽,타래
타,특급,佗,짊어질
타,특급,沱,물이름
타,특급,鮀,모래무지
타,특급,鼉,자라
타,특급,它,다를
타,특급,嶞,산좁고길
탁,5급,卓,높을
탁,3급,托,맡길
탁,3급,濁,흐릴
탁,3급,濯,씻을
탁,2급,琢,다듬을
탁,2급,託,부탁할
탁,1급,擢,뽑을
탁,1급,鐸,방울
탁,특급Ⅱ,倬,클
탁,특급Ⅱ,啄,쫄
탁,특급Ⅱ,坼,터질
탁,특급Ⅱ,晫,밝을
탁,특급Ⅱ,柝,쪼갤
탁,특급Ⅱ,琸,사람이름
탁,특급,橐,전대
탁,특급,椓,칠
탁,특급,蘀,낙엽
탄,5급,炭,숯
탄,4급,歎,탄식할
탄,4급,彈,탄알
탄,3급,誕,낳을
탄,2급,灘,여울
탄,1급,呑,삼킬
탄,1급,坦,평탄할
탄,1급,憚,꺼릴
탄,1급,綻,터질
탄,특급Ⅱ,嘆,한숨쉴歎
탄,특급,嘽,헐떡거릴
탄,특급,驒,연전총(連錢驄)
탄,특급,殫,다할
탄,특급,僤,빠를
탄,특급,疃,짐승발자국
탈,4급,脫,벗을
탈,3급Ⅱ,奪,빼앗을
탈,특급,梲,막대기
탐,4급,探,찾을
탐,3급,貪,탐낼
탐,2급,耽,즐길
탐,1급,眈,노려볼
탐,특급,醓,육장
탐,특급,嗿,먹는소리
탑,3급Ⅱ,塔,탑
탑,1급,搭,탈乘
탑,특급Ⅱ,榻,긴걸상
탑,특급,漯,물이모이는모양
탕,3급Ⅱ,湯,끓을
탕,1급,宕,호탕할
탕,1급,蕩,방탕할
탕,특급Ⅱ,帑,국고
탕,특급,簜,왕대
탕,특급,蝪,땅거미
탕,특급,盪,씻을
태,6급,太,클
태,4급Ⅱ,態,모습
태,3급Ⅱ,殆,거의
태,3급Ⅱ,泰,클
태,3급,怠,게으를
태,2급,颱,태풍
태,2급,胎,아이밸
태,2급,兌,바꿀
태,2급,台,별
태,1급,笞,볼기칠
태,1급,苔,이끼
태,1급,跆,밟을
태,1급,汰,일淘
태,특급Ⅱ,邰,나라이름
태,특급,駾,말빨리달릴
태,특급,迨,미칠
택,5급Ⅱ,宅,집
택,4급,擇,가릴
택,3급Ⅱ,澤,못
탱,1급,撐,버틸
탱,특급Ⅱ,撑,버틸撐
터,1급,攄,펼
토,8급,土,흙
토,4급,討,칠
토,3급Ⅱ,吐,토할
토,3급Ⅱ,兔,토끼
토,특급Ⅱ,兎,토끼兔
톤,특급,噋,느릿할
톤,특급,噸,무게단위
톤,특급,瓲,톤
톤,특급,畽,염우없을
톤,특급,啍,느릿할
통,6급,通,통할
통,4급Ⅱ,統,거느릴
통,4급,痛,아플
통,1급,慟,서러워할
통,1급,桶,통(桶)
통,1급,筒,통(筒)
통,특급,恫,슬플
퇴,4급Ⅱ,退,물러날
퇴,1급,頹,무너질
퇴,1급,堆,쌓을
퇴,1급,褪,바랠褪色
퇴,1급,腿,넓적다리
퇴,특급,蓷,익모초
퇴,특급,魋,짐승이름
퇴,특급,隤,무너질
투,4급,投,던질
투,4급,鬪,싸움
투,3급Ⅱ,透,사무칠
투,1급,套,씌울
투,1급,妬,샘낼
투,특급Ⅱ,偸,훔칠
투,특급,渝,변할
특,6급,特,특별할
특,1급,慝,사특할
특,특급,忒,변할
틈,특급Ⅱ,闖,엿볼
파,4급Ⅱ,波,물결
파,4급Ⅱ,破,깨뜨릴
파,4급,派,갈래
파,3급,播,뿌릴
파,3급,把,잡을
파,3급,罷,마칠
파,3급,頗,자못
파,2급,坡,언덕
파,1급,巴,꼬리
파,1급,爬,긁을
파,1급,琶,비파
파,1급,芭,파초
파,1급,跛,절름발이
파,1급,婆,할미
파,특급Ⅱ,杷,비파나무
파,특급Ⅱ,擺,벌릴
파,특급,嶓,산이름
파,특급,皤,머리흴
파,특급,豝,암퇘지
파,특급,簸,까부를
판,5급,板,널
판,4급,判,판단할
판,3급Ⅱ,版,판목
판,3급,販,팔賣
판,2급,阪,언덕
판,1급,辦,힘들일
판,특급Ⅱ,坂,언덕
판,특급Ⅱ,鈑,금박
판,특급Ⅱ,瓣,꽃잎
판,특급,昄,클
팔,8급,八,여덟
팔,특급Ⅱ,捌,깨뜨릴
팔,특급Ⅱ,叭,나팔
패,5급,敗,패할
패,3급,貝,조개
패,2급,霸,으뜸
패,1급,沛,비쏟아질
패,1급,牌,패(牌)
패,1급,悖,거스를
패,1급,唄,염불소리
패,1급,佩,찰帶
패,1급,稗,피穀類
패,특급Ⅱ,浿,강이름
패,특급Ⅱ,覇,으뜸霸
패,특급Ⅱ,狽,이리
패,특급,旆,기(旗)
패,특급,粺,정미(精米)
패,특급,茷,풀잎무성할
패,특급,孛,살별
팽,2급,彭,성(姓)
팽,1급,膨,불을
팽,1급,澎,물소리
팽,특급Ⅱ,烹,삶을
팽,특급,祊,제사이름
팽,특급,伻,심부름꾼
퍅,1급,愎,강퍅할
편,7급,便,편할
편,4급,篇,책
편,3급Ⅱ,編,엮을
편,3급Ⅱ,片,조각
편,3급Ⅱ,偏,치우칠
편,3급,遍,두루
편,2급,扁,작을
편,1급,鞭,채찍
편,1급,騙,속일
편,특급Ⅱ,翩,빨리날
편,특급,徧,두루
편,특급,褊,옷좁을
편,특급,諞,교묘히말할
폄,1급,貶,낮출
평,7급Ⅱ,平,평평할
평,4급,評,평할
평,2급,坪,들野
평,1급,萍,부평초(浮萍草)
평,특급Ⅱ,枰,바둑판
평,특급,苹,다북쑥
폐,4급,閉,닫을
폐,3급Ⅱ,肺,허파
폐,3급Ⅱ,廢,폐할
폐,3급Ⅱ,弊,폐단
폐,3급,幣,화폐
폐,3급,蔽,덮을
폐,1급,斃,죽을
폐,1급,陛,대궐섬돌
폐,특급Ⅱ,嬖,사랑할
폐,특급Ⅱ,吠,짖을
폐,특급,敝,해질
포,4급Ⅱ,砲,대포
포,4급Ⅱ,包,쌀裹
포,4급Ⅱ,布,베
포,4급,胞,세포
포,3급Ⅱ,捕,잡을
포,3급Ⅱ,浦,개水邊
포,3급,抱,안을
포,3급,飽,배부를
포,2급,怖,두려워할
포,2급,鋪,펼
포,2급,抛,던질
포,2급,鮑,절인물고기
포,2급,葡,포도
포,1급,疱,물집
포,1급,庖,부엌
포,1급,逋,도망갈
포,1급,褒,기릴
포,1급,袍,도포
포,1급,匍,길
포,1급,脯,포(脯)
포,1급,泡,거품
포,1급,圃,채마밭
포,1급,哺,먹일
포,1급,咆,고함지를咆哮
포,1급,蒲,부들
포,특급Ⅱ,佈,펼
포,특급Ⅱ,苞,떨기
포,특급Ⅱ,匏,박
포,특급,麃,고라니
포,특급,襃,기릴
포,특급,餔,저녁밥
포,특급,炰,구울
포,특급,炮,싸서구울
폭,4급Ⅱ,暴,사나울
폭,4급,爆,불터질
폭,3급,幅,폭
폭,1급,曝,쪼일
폭,1급,瀑,폭포
표,6급Ⅱ,表,겉
표,4급Ⅱ,票,표
표,4급,標,표할
표,3급,漂,떠다닐
표,2급,杓,북두자루
표,1급,豹,표범
표,1급,慓,급할
표,1급,飄,나부낄
표,1급,剽,겁박할
표,특급Ⅱ,俵,나누어줄
표,특급Ⅱ,彪,범
표,특급Ⅱ,驃,누런말
표,특급Ⅱ,瓢,표주박
표,특급Ⅱ,飇,폭풍
표,특급,鑣,재갈
표,특급,滮,물흐르는모양
표,특급,瀌,눈비퍼부을
표,특급,飆,폭풍
표,특급,摽,칠
표,특급,殍,굶어죽을
표,특급,嘌,빠를
표,특급,儦,떼지어다닐
품,5급Ⅱ,品,물건
품,1급,稟,여쭐
풍,6급Ⅱ,風,바람
풍,4급Ⅱ,豊,풍년
풍,3급Ⅱ,楓,단풍
풍,1급,諷,풍자할
풍,특급,豐,풍년
풍,특급,灃,강이름
피,4급,疲,피곤할
피,4급,避,피할
피,3급Ⅱ,被,입을
피,3급Ⅱ,皮,가죽
피,3급Ⅱ,彼,저
피,1급,披,헤칠
피,특급Ⅱ,陂,방죽
피,특급,詖,치우칠
필,5급Ⅱ,必,반드시
필,5급Ⅱ,筆,붓
필,3급Ⅱ,畢,마칠
필,3급,匹,짝
필,2급,弼,도울
필,1급,疋,필(匹)
필,특급Ⅱ,苾,필추
필,특급Ⅱ,珌,칼집장식옥
필,특급Ⅱ,馝,향기로울
필,특급,佖,점잖을
필,특급,鉍,창자루
필,특급,怭,설만할
필,특급,駜,말살찔
필,특급,鞸,슬갑
필,특급,觱,피리
필,특급,飶,음식의향기
핍,1급,逼,핍박할
핍,1급,乏,모자랄
핍,특급,偪,핍박할
하,7급Ⅱ,下,아래
하,7급,夏,여름
하,5급,河,물
하,3급Ⅱ,荷,멜
하,3급Ⅱ,賀,하례할
하,3급Ⅱ,何,어찌
하,1급,霞,노을
하,1급,遐,멀
하,1급,蝦,두꺼비
하,1급,瑕,허물
하,특급Ⅱ,廈,큰집
하,특급Ⅱ,厦,큰집
하,특급Ⅱ,昰,여름夏
하,특급Ⅱ,鰕,새우
하,특급,騢,적부루마
하,특급,芐,지황
하,특급,呀,입벌릴
하,특급,嘏,클
하,특급,菏,풀이름
학,8급,學,배울
학,3급Ⅱ,鶴,학
학,2급,虐,모질
학,1급,壑,구렁
학,1급,謔,희롱할
학,1급,瘧,학질(瘧疾)
학,특급,翯,함치르르할
한,8급,韓,한국
한,7급Ⅱ,漢,한수
한,5급,寒,찰
한,4급Ⅱ,限,한할
한,4급,閑,한가할
한,4급,恨,한怨
한,3급Ⅱ,汗,땀
한,3급,旱,가물
한,2급,翰,편지
한,2급,邯,조(趙)나라서울
한,1급,罕,드물
한,1급,悍,사나울
한,1급,澣,빨래할
한,특급Ⅱ,瀚,넓고클
한,특급Ⅱ,閒,한가할
한,특급,扞,막을
한,특급,暵,마를
한,특급,哻,코고는소리
한,특급,熯,마를
한,특급,僩,너그러울
할,3급Ⅱ,割,벨
할,1급,轄,다스릴
할,특급,劼,삼갈
할,특급,舝,비녀장
함,3급Ⅱ,含,머금을
함,3급Ⅱ,陷,빠질
함,3급,咸,다
함,2급,艦,큰 배
함,1급,緘,봉할
함,1급,涵,젖을
함,1급,檻,난간
함,1급,喊,소리칠
함,1급,函,함(函)
함,1급,銜,재갈
함,1급,鹹,짤鹽味
함,특급Ⅱ,啣,재갈銜
함,특급,諴,화할
함,특급,鬫,범우는소리
함,특급,菡,연꽃봉오리
합,6급,合,합할
합,1급,盒,합(盒)
합,1급,蛤,조개
합,특급Ⅱ,闔,문짝
합,특급Ⅱ,閤,합문
합,특급Ⅱ,哈,마실
합,특급,嗑,입다물
합,특급,柙,짐승우리
합,특급,盍,덮을
항,4급Ⅱ,航,배
항,4급Ⅱ,港,항구
항,4급,抗,겨룰
항,3급Ⅱ,恒,항상
항,3급Ⅱ,項,항목
항,3급,巷,거리
항,2급,沆,넓을
항,2급,亢,높을
항,1급,缸,항아리
항,1급,肛,항문
항,특급Ⅱ,桁,차꼬
항,특급Ⅱ,姮,항아(姮娥)
항,특급Ⅱ,杭,거룻배
항,특급Ⅱ,嫦,항아
항,특급Ⅱ,伉,강직할
항,특급,頏,새날아내릴
해,7급Ⅱ,海,바다
해,5급Ⅱ,害,해할
해,4급Ⅱ,解,풀
해,3급,亥,돼지
해,3급,奚,어찌
해,3급,該,갖출備
해,1급,諧,화할
해,1급,骸,뼈
해,1급,楷,본보기
해,1급,偕,함께
해,1급,駭,놀랄
해,1급,懈,게으를
해,1급,咳,기침
해,1급,邂,우연히만날
해,특급Ⅱ,蟹,게
해,특급Ⅱ,瀣,이슬
해,특급Ⅱ,孩,어린아이
해,특급Ⅱ,垓,땅가장자리
해,특급,陔,섬돌
해,특급,醢,젓
핵,4급,核,씨
핵,1급,劾,꾸짖을
핵,특급,覈,핵실할
행,6급Ⅱ,幸,다행
행,6급,行,다닐
행,2급,杏,살구
행,특급Ⅱ,荇,마름풀
행,특급Ⅱ,倖,요행
행,특급,悻,발끈성낼
향,6급,向,향할
향,4급Ⅱ,鄕,시골
향,4급Ⅱ,香,향기
향,3급Ⅱ,響,울릴
향,3급,享,누릴
향,1급,嚮,길잡을
향,1급,饗,잔치할
향,특급Ⅱ,珦,옥구슬
향,특급Ⅱ,餉,먹일
허,5급,許,허락할
허,4급Ⅱ,虛,빌
허,1급,噓,불吹
허,1급,墟,터
허,특급,栩,상수리나무
헌,4급,憲,법
헌,3급Ⅱ,獻,드릴
헌,3급,軒,집
헌,특급Ⅱ,櫶,나무이름
헌,특급,巘,산봉우리
헐,1급,歇,쉴
험,4급Ⅱ,驗,시험
험,4급,險,험할
험,특급,玁,오랑캐이름
험,특급,獫,오랑캐이름
혁,4급,革,가죽
혁,2급,爀,불빛
혁,2급,赫,빛날
혁,특급Ⅱ,奕,클
혁,특급,侐,고요할
혁,특급,洫,빌虛
혁,특급,焃,붉을
혁,특급,虩,두려워할
혁,특급,衋,애통해할
현,6급Ⅱ,現,나타날
현,4급Ⅱ,賢,어질
현,4급,顯,나타날
현,3급Ⅱ,懸,달繫
현,3급Ⅱ,玄,검을
현,3급,絃,줄
현,3급,縣,고을
현,2급,弦,시위
현,2급,峴,고개
현,2급,鉉,솥귀
현,2급,炫,밝을
현,1급,衒,자랑할
현,1급,眩,어지러울
현,1급,絢,무늬
현,특급Ⅱ,睍,눈불거질
현,특급Ⅱ,俔,엿볼
현,특급Ⅱ,晛,햇살
현,특급Ⅱ,玹,옥돌
현,특급Ⅱ,舷,뱃전
현,특급Ⅱ,泫,눈물흘릴
현,특급,鞙,멍에끈
현,특급,儇,영리할
현,특급,嬛,산뜻할
현,특급,昡,햇빛
현,특급,駽,검푸른말
현,특급,莧,비름
현,특급,怰,팔
혈,4급Ⅱ,血,피
혈,3급Ⅱ,穴,굴
혈,특급Ⅱ,孑,외로울
혈,특급Ⅱ,頁,머리
혈,특급,絜,잴
혐,3급,嫌,싫어할
협,4급Ⅱ,協,화할
협,3급Ⅱ,脅,위협할
협,2급,峽,골짜기
협,2급,陜,좁을
협,1급,俠,의기로울
협,1급,挾,낄
협,1급,狹,좁을
협,1급,頰,뺨
협,특급Ⅱ,脇,갈비脅
협,특급Ⅱ,浹,두루미칠
협,특급Ⅱ,夾,낄
협,특급Ⅱ,鋏,가위
협,특급Ⅱ,莢,콩꼬투리
협,특급,冾,젖을
협,특급,恊,맞을
형,8급,兄,형
형,6급Ⅱ,形,모양
형,4급,刑,형벌
형,3급Ⅱ,衡,저울대
형,3급,亨,형통할
형,3급,螢,반딧불
형,2급,型,모형
형,2급,馨,꽃다울
형,2급,邢,성(姓)
형,2급,瑩,밝을
형,2급,炯,빛날
형,2급,瀅,물맑을
형,1급,荊,가시
형,특급Ⅱ,灐,사람이름
형,특급Ⅱ,烱,빛날
형,특급Ⅱ,滎,실개천
형,특급Ⅱ,泂,멀
형,특급Ⅱ,逈,멀
형,특급Ⅱ,珩,패옥
형,특급Ⅱ,鎣,줄
형,특급Ⅱ,熒,등불반짝거릴
혜,4급Ⅱ,惠,은혜
혜,3급Ⅱ,慧,슬기로울
혜,3급,兮,어조사
혜,1급,彗,살별
혜,1급,醯,식혜
혜,특급Ⅱ,暳,별반짝거릴
혜,특급Ⅱ,蹊,지름길
혜,특급Ⅱ,鞋,신
혜,특급Ⅱ,蕙,난초
혜,특급,嘒,반짝거릴
혜,특급,憓,사랑할
혜,특급,盻,눈흘길
혜,특급,徯,기다릴
혜,특급,傒,기다릴
혜,특급,譓,슬기로울
호,6급,號,이름
호,5급,湖,호수
호,4급Ⅱ,好,좋을
호,4급Ⅱ,戶,집
호,4급Ⅱ,護,도울
호,4급Ⅱ,呼,부를
호,3급Ⅱ,浩,넓을
호,3급Ⅱ,豪,호걸
호,3급Ⅱ,胡,되狄
호,3급Ⅱ,虎,범
호,3급,乎,어조사
호,3급,互,서로
호,3급,毫,터럭
호,2급,濠,호주
호,2급,壕,해자
호,2급,扈,따를
호,2급,昊,하늘
호,2급,鎬,호경
호,2급,澔,넓을
호,2급,皓,흴白
호,2급,祜,복(福)
호,2급,晧,밝을
호,1급,糊,풀칠할
호,1급,弧,활
호,1급,狐,여우
호,1급,瑚,산호
호,1급,琥,호박(琥珀)
호,특급Ⅱ,蒿,다북쑥
호,특급Ⅱ,葫,물외
호,특급Ⅱ,芦,지황
호,특급Ⅱ,壺,병
호,특급Ⅱ,蝴,나비
호,특급Ⅱ,頀,구할
호,특급Ⅱ,顥,클
호,특급Ⅱ,縞,흰깁
호,특급Ⅱ,灝,물줄기멀
호,특급Ⅱ,瓠,박
호,특급Ⅱ,滸,물가
호,특급Ⅱ,岵,초목이우거진산
호,특급Ⅱ,淏,맑을
호,특급Ⅱ,濩,퍼질
호,특급,薅,김맬
호,특급,皥,밝을
호,특급,皜,흴
호,특급,怙,믿을
호,특급,嘑,부르짖을
혹,4급,或,혹
혹,3급Ⅱ,惑,미혹할
혹,2급,酷,심할
혼,4급,婚,혼인할
혼,4급,混,섞을
혼,3급Ⅱ,魂,넋
혼,3급,昏,어두울
혼,1급,渾,흐릴
혼,특급Ⅱ,琿,아름다운옥
혼,특급,惛,흐릴
홀,3급Ⅱ,忽,갑자기
홀,1급,笏,홀(笏)
홀,1급,惚,황홀할
홍,4급,紅,붉을
홍,3급Ⅱ,洪,넓을
홍,3급,鴻,기러기
홍,3급,弘,클
홍,2급,泓,물깊을
홍,1급,哄,떠들썩할
홍,1급,訌,어지러울
홍,1급,虹,무지개
홍,특급Ⅱ,烘,불쬘
홍,특급Ⅱ,汞,수은
홍,특급,鉷,쇠뇌
홍,특급,鬨,싸움소리
홍,특급,洚,물넘칠
화,8급,火,불
화,7급Ⅱ,話,말씀
화,7급,花,꽃
화,6급Ⅱ,和,화할
화,6급,畫,그림
화,5급Ⅱ,化,될
화,4급Ⅱ,貨,재물
화,4급,華,빛날
화,3급Ⅱ,禍,재앙
화,3급,禾,벼
화,2급,靴,신履
화,2급,樺,벚나무
화,2급,嬅,탐스러울
화,특급Ⅱ,譁,지껄일
화,특급Ⅱ,畵,그림
확,4급Ⅱ,確,굳을
확,3급,穫,거둘
확,3급,擴,넓힐
확,특급Ⅱ,碻,굳을
확,특급Ⅱ,攫,움킬
확,특급,雘,붉을
확,특급,矍,두리번거릴
환,5급,患,근심
환,4급,歡,기쁠
환,4급,環,고리
환,3급Ⅱ,還,돌아올
환,3급Ⅱ,換,바꿀
환,3급,丸,둥글
환,2급,幻,헛보일
환,2급,煥,빛날
환,2급,桓,굳셀
환,1급,宦,벼슬
환,1급,鰥,홀아비
환,1급,喚,부를
환,1급,驩,기뻐할
환,특급Ⅱ,奐,빛날
환,특급Ⅱ,晥,밝을
환,특급Ⅱ,紈,흰깁
환,특급Ⅱ,渙,물흩어질
환,특급,芄,왕골
환,특급,鐶,고리
환,특급,鍰,무게단위
환,특급,豢,기를
환,특급,逭,도망할
환,특급,睆,밝을
환,특급,懽,기뻐할
환,특급,圜,두를
활,7급Ⅱ,活,살
활,2급,滑,미끄러울
활,1급,猾,교활할
활,1급,闊,넓을
활,특급Ⅱ,豁,넓을
활,특급,濶,넓을
황,6급,黃,누를
황,4급,況,상황
황,3급Ⅱ,皇,임금
황,3급Ⅱ,荒,거칠
황,2급,晃,밝을
황,2급,滉,깊을
황,1급,煌,빛날
황,1급,徨,헤맬
황,1급,遑,급할
황,1급,恍,황홀할
황,1급,慌,어리둥절할
황,1급,凰,봉황
황,1급,惶,두려울
황,특급Ⅱ,篁,대숲
황,특급Ⅱ,榥,책상
황,특급Ⅱ,湟,웅덩이
